NtFsControlFile,0x003b,0x003b,0x003b,0x003b,0x003b,0x0048,0x0048,0x0048,0x0048,0x0048,0x0054,0x0054,0x0054,0x0054,0x0058,0x0058,0x0058,0x0058,0x0058,0x0096,0x0096,0x0096,0x0096,0x0096,0x0086,0x0086,0x0115,0x0119,0x011e,0x0120,0x0122,0x0125,0x0128,0x0128,0x0127,0x0127,0x0127,0x0127,0x0127
NtGetCachedSigningLevel,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0114,0x0118,0x011d,0x011f,0x0121,0x0124,0x0127,0x0127,0x0126,0x0126,0x0126,0x0126,0x0126
NtGetCompleteWnfStateSubscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0117,0x011c,0x011e,0x0120,0x0123,0x0126,0x0126,0x0125,0x0125,0x0125,0x0125,0x0125
NtGetContextThread,0x003c,0x003c,0x003c,0x003c,0x003c,0x0049,0x0049,0x0049,0x0049,0x0049,0x0055,0x0055,0x0055,0x0055,0x0059,0x0059,0x0059,0x0059,0x0059,0x0097,0x0097,0x0097,0x0097,0x0097,0x0087,0x0087,0x0113,0x0116,0x011b,0x011d,0x011f,0x0122,0x0125,0x0125,0x0124,0x0124,0x0124,0x0124,0x0124
NtGetCurrentProcessorNumber,,,,,,,,,,,,,,,0x0126,0x0126,0x0126,0x0126,0x0126,0x0171,0x016d,0x016d,0x016d,0x016d,0x0088,0x0088,0x0112,0x0115,0x011a,0x011c,0x011e,0x0121,0x0124,0x0124,0x0123,0x0123,0x0123,0x0123,0x0123
NtGetCurrentProcessorNumberEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0119,0x011b,0x011d,0x0120,0x0123,0x0123,0x0122,0x0122,0x0122,0x0122,0x0122
NtGetDevicePowerState,,,,,,0x004a,0x004a,0x004a,0x004a,0x004a,0x0056,0x0056,0x0056,0x0056,0x005a,0x005a,0x005a,0x005a,0x005a,0x0098,0x0098,0x0098,0x0098,0x0098,0x0089,0x0089,0x0111,0x0114,0x0118,0x011a,0x011c,0x011f,0x0122,0x0122,0x0121,0x0121,0x0121,0x0121,0x0121
NtGetMUIRegistryInfo,,,,,,,,,,,,,,,,,,,,0x018b,0x0184,0x0184,0x0184,0x0184,0x008a,0x008a,0x0110,0x0113,0x0117,0x0119,0x011b,0x011e,0x0121,0x0121,0x0120,0x0120,0x0120,0x0120,0x0120
NtGetNextProcess,,,,,,,,,,,,,,,,,,,,0x0173,0x016f,0x016f,0x016f,0x016f,0x008b,0x008b,0x010f,0x0112,0x0116,0x0118,0x011a,0x011d,0x0120,0x0120,0x011f,0x011f,0x011f,0x011f,0x011f
NtGetNextThread,,,,,,,,,,,,,,,,,,,,0x0174,0x0170,0x0170,0x0170,0x0170,0x008c,0x008c,0x010e,0x0111,0x0115,0x0117,0x0119,0x011c,0x011f,0x011f,0x011e,0x011e,0x011e,0x011e,0x011e
NtGetNlsSectionPtr,,,,,,,,,,,,,,,,,,,,0x0099,0x0099,0x0099,0x0099,0x0099,0x008d,0x008d,0x010d,0x0110,0x0114,0x0116,0x0118,0x011b,0x011e,0x011e,0x011d,0x011d,0x011d,0x011d,0x011d
NtGetNotificationResourceManager,,,,,,,,,,,,,,,,,,,,0x006c,0x006d,0x006d,0x006d,0x006d,0x008e,0x008e,0x010c,0x010f,0x0113,0x0115,0x0117,0x011a,0x011d,0x011d,0x011c,0x011c,0x011c,0x011c,0x011c
NtGetPlugPlayEvent,0x003d,0x003d,0x003d,0x003d,0x003d,0x004b,0x004b,0x004b,0x004b,0x004b,0x0057,0x0057,0x0057,0x0057,0x005b,0x005b,0x005b,0x005b,0x005b,0x009a,0x009a,0x009a,0x009a,0x009a,0x008f,0x008f,,,,,,,,,,,,,
NtGetTickCount,0x003e,0x003e,0x003e,0x003e,0x003e,0x004c,0x004c,0x004c,0x004c,0x004c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtGetWriteWatch,,,,,,0x004d,0x004d,0x004d,0x004d,0x004d,0x0058,0x0058,0x0058,0x0058,0x005c,0x005c,0x005c,0x005c,0x005c,0x009b,0x009b,0x009b,0x009b,0x009b,0x0090,0x0090,0x010b,0x010e,0x0112,0x0114,0x0116,0x0119,0x011c,0x011c,0x011b,0x011b,0x011b,0x011b,0x011b
NtImpersonateAnonymousToken,,,,,,0x004e,0x004e,0x004e,0x004e,0x004e,0x0059,0x0059,0x0059,0x0059,0x005d,0x005d,0x005d,0x005d,0x005d,0x009c,0x009c,0x009c,0x009c,0x009c,0x0091,0x0091,0x010a,0x010d,0x0111,0x0113,0x0115,0x0118,0x011b,0x011b,0x011a,0x011a,0x011a,0x011a,0x011a
NtImpersonateClientOfPort,0x003f,0x003f,0x003f,0x003f,0x003f,0x004f,0x004f,0x004f,0x004f,0x004f,0x005a,0x005a,0x005a,0x005a,0x005e,0x005e,0x005e,0x005e,0x005e,0x009d,0x009d,0x009d,0x009d,0x009d,0x0092,0x0092,0x0109,0x010c,0x0110,0x0112,0x0114,0x0117,0x011a,0x011a,0x0119,0x0119,0x0119,0x0119,0x0119
NtImpersonateThread,0x0040,0x0040,0x0040,0x0040,0x0040,0x0050,0x0050,0x0050,0x0050,0x0050,0x005b,0x005b,0x005b,0x005b,0x005f,0x005f,0x005f,0x005f,0x005f,0x009e,0x009e,0x009e,0x009e,0x009e,0x0093,0x0093,0x0108,0x010b,0x010f,0x0111,0x0113,0x0116,0x0119,0x0119,0x0118,0x0118,0x0118,0x0118,0x0118
NtInitializeEnclave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0110,0x0112,0x0115,0x0118,0x0118,0x0117,0x0117,0x0117,0x0117,0x0117
NtInitializeNlsFiles,,,,,,,,,,,,,,,,,,,,0x009f,0x009f,0x009f,0x009f,0x009f,0x0094,0x0094,0x0107,0x010a,0x010e,0x010f,0x0111,0x0114,0x0117,0x0117,0x0116,0x0116,0x0116,0x0116,0x0116
NtInitializeRegistry,0x0041,0x0041,0x0041,0x0041,0x0041,0x0051,0x0051,0x0051,0x0051,0x0051,0x005c,0x005c,0x005c,0x005c,0x0060,0x0060,0x0060,0x0060,0x0060,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,0x0095,0x0095,0x0106,0x0109,0x010d,0x010e,0x0110,0x0113,0x0116,0x0116,0x0115,0x0115,0x0115,0x0115,0x0115
NtInitiatePowerAction,,,,,,0x0052,0x0052,0x0052,0x0052,0x0052,0x005d,0x005d,0x005d,0x005d,0x0061,0x0061,0x0061,0x0061,0x0061,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x0096,0x0096,0x0105,0x0108,0x010c,0x010d,0x010f,0x0112,0x0115,0x0115,0x0114,0x0114,0x0114,0x0114,0x0114
NtIsProcessInJob,,,,,,,,,,,0x005e,0x005e,0x005e,0x005e,0x0062,0x0062,0x0062,0x0062,0x0062,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2,0x0097,0x0097,0x0104,0x0107,0x010b,0x010c,0x010e,0x0111,0x0114,0x0114,0x0113,0x0113,0x0113,0x0113,0x0113
NtIsSystemResumeAutomatic,,,,,,0x0053,0x0053,0x0053,0x0053,0x0053,0x005f,0x005f,0x005f,0x005f,0x0063,0x0063,0x0063,0x0063,0x0063,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3,0x0098,0x0098,0x0103,0x0106,0x010a,0x010b,0x010d,0x0110,0x0113,0x0113,0x0112,0x0112,0x0112,0x0112,0x0112
NtIsUILanguageComitted,,,,,,,,,,,,,,,,,,,,0x0189,0x0182,0x0182,0x0182,0x0182,0x0099,0x0099,0x0102,0x0105,0x0109,0x010a,0x010c,0x010f,0x0112,0x0112,0x0111,0x0111,0x0111,0x0111,0x0111
NtListTransactions,,,,,,,,,,,,,,,,,,,,0x0188,,,,,,,,,,,,,,,,,,,
NtListenChannel,0x00ce,0x00ce,0x00cd,0x00cd,0x00cd,0x00f2,0x00f2,0x00f2,0x00f2,0x00f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtListenPort,0x0042,0x0042,0x0042,0x0042,0x0042,0x0054,0x0054,0x0054,0x0054,0x0054,0x0060,0x0060,0x0060,0x0060,0x0064,0x0064,0x0064,0x0064,0x0064,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4,0x009a,0x009a,0x0101,0x0104,0x0108,0x0109,0x010b,0x010e,0x0111,0x0111,0x0110,0x0110,0x0110,0x0110,0x0110
NtLoadDriver,0x0043,0x0043,0x0043,0x0043,0x0043,0x0055,0x0055,0x0055,0x0055,0x0055,0x0061,0x0061,0x0061,0x0061,0x0065,0x0065,0x0065,0x0065,0x0065,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5,0x009b,0x009b,0x0100,0x0103,0x0107,0x0108,0x010a,0x010d,0x0110,0x0110,0x010f,0x010f,0x010f,0x010f,0x010f
NtLoadEnclaveData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0107,0x0109,0x010c,0x010f,0x010f,0x010e,0x010e,0x010e,0x010e,0x010e
NtLoadHotPatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x010b,0x010e,0x010e,,,,,
NtLoadKey,0x0044,0x0044,0x0044,0x0044,0x0044,0x0056,0x0056,0x0056,0x0056,0x0056,0x0062,0x0062,0x0062,0x0062,0x0066,0x0066,0x0066,0x0066,0x0066,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6,0x009c,0x009c,0x00ff,0x0102,0x0106,0x0106,0x0108,0x010a,0x010d,0x010d,0x010d,0x010d,0x010d,0x010d,0x010d
NtLoadKey2,0x0045,0x0045,0x0045,0x0045,0x0045,0x0057,0x0057,0x0057,0x0057,0x0057,0x0063,0x0063,0x0063,0x0063,0x0067,0x0067,0x0067,0x0067,0x0067,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7,0x009d,0x009d,0x00fe,0x0101,0x0105,0x0105,0x0107,0x0109,0x010c,0x010c,0x010c,0x010c,0x010c,0x010c,0x010c
NtLoadKey3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01d6,0x01d6
NtLoadKeyEx,,,,,,,,,,,,,,,0x0068,0x0068,0x0068,0x0068,0x0068,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8,0x009e,0x009e,0x00fd,0x0100,0x0104,0x0104,0x0106,0x0108,0x010b,0x010b,0x010b,0x010b,0x010b,0x010b,0x010b
NtLockFile,0x0046,0x0046,0x0046,0x0046,0x0046,0x0058,0x0058,0x0058,0x0058,0x0058,0x0064,0x0064,0x0064,0x0064,0x0069,0x0069,0x0069,0x0069,0x0069,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9,0x009f,0x009f,0x00fc,0x00ff,0x0103,0x0103,0x0105,0x0107,0x010a,0x010a,0x010a,0x010a,0x010a,0x010a,0x010a
NtLockProductActivationKeys,,,,,,,,,,,0x0065,0x0065,0x0065,0x0065,0x006a,0x006a,0x006a,0x006a,0x006a,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa,0x00a0,0x00a0,0x00fb,0x00fe,0x0102,0x0102,0x0104,0x0106,0x0109,0x0109,0x0109,0x0109,0x0109,0x0109,0x0109
NtLockRegistryKey,,,,,,,,,,,0x0066,0x0066,0x0066,0x0066,0x006b,0x006b,0x006b,0x006b,0x006b,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab,0x00a1,0x00a1,0x00fa,0x00fd,0x0101,0x0101,0x0103,0x0105,0x0108,0x0108,0x0108,0x0108,0x0108,0x0108,0x0108
NtLockVirtualMemory,0x0047,0x0047,0x0047,0x0047,0x0047,0x0059,0x0059,0x0059,0x0059,0x0059,0x0067,0x0067,0x0067,0x0067,0x006c,0x006c,0x006c,0x006c,0x006c,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac,0x00a2,0x00a2,0x00f9,0x00fc,0x0100,0x0100,0x0102,0x0104,0x0107,0x0107,0x0107,0x0107,0x0107,0x0107,0x0107
NtMakePermanentObject,,,,,,,,,,,0x0068,0x0068,0x0068,0x0068,0x006d,0x006d,0x006d,0x006d,0x006d,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad,0x00a3,0x00a3,0x00f8,0x00fb,0x00ff,0x00ff,0x0101,0x0103,0x0106,0x0106,0x0106,0x0106,0x0106,0x0106,0x0106
NtMakeTemporaryObject,0x0048,0x0048,0x0048,0x0048,0x0048,0x005a,0x005a,0x005a,0x005a,0x005a,0x0069,0x0069,0x0069,0x0069,0x006e,0x006e,0x006e,0x006e,0x006e,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae,0x00a4,0x00a4,0x00f7,0x00fa,0x00fe,0x00fe,0x0100,0x0102,0x0105,0x0105,0x0105,0x0105,0x0105,0x0105,0x0105
NtManageHotPatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01ce,0x01ce,0x01ce,0x01d0,0x01d0
NtManagePartition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00f7,0x00f7,0x00f9,0x00fb,0x00fe,0x00fe,0x00fe,0x00fe,0x00fe,0x00fe,0x00fe
NtMapCMFModule,,,,,,,,,,,,,,,,,,,,0x0187,0x0181,0x0181,0x0181,0x0181,0x00a5,0x00a5,0x00f6,0x00f9,0x00fd,0x00fd,0x00ff,0x0101,0x0104,0x0104,0x0104,0x0104,0x0104,0x0104,0x0104
NtMapUserPhysicalPages,,,,,,0x005b,0x005b,0x005b,0x005b,0x005b,0x006a,0x006a,0x006a,0x006a,0x006f,0x006f,0x006f,0x006f,0x006f,0x00af,0x00af,0x00af,0x00af,0x00af,0x00a6,0x00a6,0x00f5,0x00f8,0x00fc,0x00fc,0x00fe,0x0100,0x0103,0x0103,0x0103,0x0103,0x0103,0x0103,0x0103
NtMapUserPhysicalPagesScatter,,,,,,0x005c,0x005c,0x005c,0x005c,0x005c,0x006b,0x006b,0x006b,0x006b,0x0070,0x0070,0x0070,0x0070,0x0070,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0,0x00a7,0x00a7,0x00f4,0x00f7,0x00fb,0x00fb,0x00fd,0x00ff,0x0102,0x0102,0x0102,0x0102,0x0102,0x0102,0x0102
NtMapViewOfSection,0x0049,0x0049,0x0049,0x0049,0x0049,0x005d,0x005d,0x005d,0x005d,0x005d,0x006c,0x006c,0x006c,0x006c,0x0071,0x0071,0x0071,0x0071,0x0071,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1,0x00a8,0x00a8,0x00f3,0x00f6,0x00fa,0x00fa,0x00fc,0x00fe,0x0101,0x0101,0x0101,0x0101,0x0101,0x0101,0x0101
NtMapViewOfSectionEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01cd,0x01cd,0x01cd,0x01cd,0x01cf,0x01cf
NtMarshallTransaction,,,,,,,,,,,,,,,,,,,,0x017a,,,,,,,,,,,,,,,,,,,
NtModifyBootEntry,,,,,,,,,,,0x006d,0x006d,0x006d,0x006d,0x0072,0x0072,0x0072,0x0072,0x0072,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2,0x00a9,0x00a9,0x00f2,0x00f5,0x00f9,0x00f9,0x00fb,0x00fd,0x0100,0x0100,0x0100,0x0100,0x0100,0x0100,0x0100
NtModifyDriverEntry,,,,,,,,,,,,,,,0x0073,0x0073,0x0073,0x0073,0x0073,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3,0x00aa,0x00aa,0x00f1,0x00f4,0x00f8,0x00f8,0x00fa,0x00fc,0x00ff,0x00ff,0x00ff,0x00ff,0x00ff,0x00ff,0x00ff
NtNotifyChangeDirectoryFile,0x004a,0x004a,0x004a,0x004a,0x004a,0x005e,0x005e,0x005e,0x005e,0x005e,0x006e,0x006e,0x006e,0x006e,0x0074,0x0074,0x0074,0x0074,0x0074,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4,0x00ab,0x00ab,0x00f0,0x00f3,0x00f6,0x00f6,0x00f8,0x00fa,0x00fc,0x00fc,0x00fc,0x00fc,0x00fc,0x00fc,0x00fc
NtNotifyChangeDirectoryFileEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00fd,0x00fd,0x00fd,0x00fd,0x00fd,0x00fd,0x00fd
NtNotifyChangeKey,0x004b,0x004b,0x004b,0x004b,0x004b,0x005f,0x005f,0x005f,0x005f,0x005f,0x006f,0x006f,0x006f,0x006f,0x0075,0x0075,0x0075,0x0075,0x0075,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5,0x00ac,0x00ac,0x00ef,0x00f2,0x00f5,0x00f5,0x00f7,0x00f9,0x00fb,0x00fb,0x00fb,0x00fb,0x00fb,0x00fb,0x00fb
NtNotifyChangeMultipleKeys,,,,,,0x0060,0x0060,0x0060,0x0060,0x0060,0x0070,0x0070,0x0070,0x0070,0x0076,0x0076,0x0076,0x0076,0x0076,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6,0x00ad,0x00ad,0x00ee,0x00f1,0x00f4,0x00f4,0x00f6,0x00f8,0x00fa,0x00fa,0x00fa,0x00fa,0x00fa,0x00fa,0x00fa
NtNotifyChangeSession,,,,,,,,,,,,,,,,,,,,,,,,,0x00ae,0x00ae,0x00ed,0x00f0,0x00f3,0x00f3,0x00f5,0x00f7,0x00f9,0x00f9,0x00f9,0x00f9,0x00f9,0x00f9,0x00f9
NtOpenChannel,0x00cf,0x00cf,0x00ce,0x00ce,0x00ce,0x00f3,0x00f3,0x00f3,0x00f3,0x00f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtOpenDirectoryObject,0x004c,0x004c,0x004c,0x004c,0x004c,0x0061,0x0061,0x0061,0x0061,0x0061,0x0071,0x0071,0x0071,0x0071,0x0077,0x0077,0x0077,0x0077,0x0077,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7,0x00af,0x00af,0x00ec,0x00ef,0x00f2,0x00f2,0x00f4,0x00f6,0x00f8,0x00f8,0x00f8,0x00f8,0x00f8,0x00f8,0x00f8
NtOpenEnlistment,,,,,,,,,,,,,,,,,,,,0x006f,0x0070,0x0070,0x0070,0x0070,0x00b0,0x00b0,0x00eb,0x00ee,0x00f1,0x00f1,0x00f3,0x00f5,0x00f7,0x00f7,0x00f7,0x00f7,0x00f7,0x00f7,0x00f7
NtOpenEvent,0x004d,0x004d,0x004d,0x004d,0x004d,0x0062,0x0062,0x0062,0x0062,0x0062,0x0072,0x0072,0x0072,0x0072,0x0078,0x0078,0x0078,0x0078,0x0078,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8,0x00b1,0x00b1,0x00ea,0x00ed,0x00f0,0x00f0,0x00f2,0x00f4,0x00f6,0x00f6,0x00f6,0x00f6,0x00f6,0x00f6,0x00f6
NtOpenEventPair,0x004e,0x004e,0x004e,0x004e,0x004e,0x0063,0x0063,0x0063,0x0063,0x0063,0x0073,0x0073,0x0073,0x0073,0x0079,0x0079,0x0079,0x0079,0x0079,0x00b9,0x00b9,0x00b9,0x00b9,0x00b9,0x00b2,0x00b2,0x00e9,0x00ec,0x00ef,0x00ef,0x00f1,0x00f3,0x00f5,0x00f5,0x00f5,0x00f5,0x00f5,0x00f5,0x00f5
NtOpenFile,0x004f,0x004f,0x004f,0x004f,0x004f,0x0064,0x0064,0x0064,0x0064,0x0064,0x0074,0x0074,0x0074,0x0074,0x007a,0x007a,0x007a,0x007a,0x007a,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba,0x00b3,0x00b3,0x00e8,0x00eb,0x00ee,0x00ee,0x00f0,0x00f2,0x00f4,0x00f4,0x00f4,0x00f4,0x00f4,0x00f4,0x00f4
NtOpenIoCompletion,0x0050,0x0050,0x0050,0x0050,0x0050,0x0065,0x0065,0x0065,0x0065,0x0065,0x0075,0x0075,0x0075,0x0075,0x007b,0x007b,0x007b,0x007b,0x007b,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb,0x00b4,0x00b4,0x00e7,0x00ea,0x00ed,0x00ed,0x00ef,0x00f1,0x00f3,0x00f3,0x00f3,0x00f3,0x00f3,0x00f3,0x00f3
NtOpenJobObject,,,,,,0x0066,0x0066,0x0066,0x0066,0x0066,0x0076,0x0076,0x0076,0x0076,0x007c,0x007c,0x007c,0x007c,0x007c,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc,0x00b5,0x00b5,0x00e6,0x00e9,0x00ec,0x00ec,0x00ee,0x00f0,0x00f2,0x00f2,0x00f2,0x00f2,0x00f2,0x00f2,0x00f2
NtOpenKey,0x0051,0x0051,0x0051,0x0051,0x0051,0x0067,0x0067,0x0067,0x0067,0x0067,0x0077,0x0077,0x0077,0x0077,0x007d,0x007d,0x007d,0x007d,0x007d,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd,0x00b6,0x00b6,0x00e5,0x00e8,0x00eb,0x00eb,0x00ed,0x00ef,0x00f1,0x00f1,0x00f1,0x00f1,0x00f1,0x00f1,0x00f1
NtOpenKeyEx,,,,,,,,,,,,,,,,,,,,,,,,,0x00b7,0x00b7,0x00e3,0x00e6,0x00e9,0x00e9,0x00eb,0x00ed,0x00ef,0x00ef,0x00ef,0x00ef,0x00ef,0x00ef,0x00ef
NtOpenKeyTransacted,,,,,,,,,,,,,,,,,,,,0x00be,0x00be,0x00be,0x00be,0x00be,0x00b9,0x00b9,0x00e2,0x00e5,0x00e8,0x00e8,0x00ea,0x00ec,0x00ee,0x00ee,0x00ee,0x00ee,0x00ee,0x00ee,0x00ee
NtOpenKeyTransactedEx,,,,,,,,,,,,,,,,,,,,,,,,,0x00ba,0x00ba,0x00e1,0x00e4,0x00e7,0x00e7,0x00e9,0x00eb,0x00ed,0x00ed,0x00ed,0x00ed,0x00ed,0x00ed,0x00ed
NtOpenKeyedEvent,,,,,,,,,,,0x0118,0x0118,0x0118,0x0118,0x0122,0x0122,0x0122,0x0122,0x0122,0x016d,0x0169,0x0169,0x0169,0x0169,0x00b8,0x00b8,0x00e4,0x00e7,0x00ea,0x00ea,0x00ec,0x00ee,0x00f0,0x00f0,0x00f0,0x00f0,0x00f0,0x00f0,0x00f0
NtOpenMutant,0x0052,0x0052,0x0052,0x0052,0x0052,0x0068,0x0068,0x0068,0x0068,0x0068,0x0078,0x0078,0x0078,0x0078,0x007e,0x007e,0x007e,0x007e,0x007e,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf,0x00bb,0x00bb,0x00e0,0x00e3,0x00e6,0x00e6,0x00e8,0x00ea,0x00ec,0x00ec,0x00ec,0x00ec,0x00ec,0x00ec,0x00ec
NtOpenObjectAuditAlarm,0x0053,0x0053,0x0053,0x0053,0x0053,0x0069,0x0069,0x0069,0x0069,0x0069,0x0079,0x0079,0x0079,0x0079,0x007f,0x007f,0x007f,0x007f,0x007f,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1,0x00bc,0x00bc,0x00df,0x00e2,0x00e5,0x00e5,0x00e7,0x00e9,0x00eb,0x00eb,0x00eb,0x00eb,0x00eb,0x00eb,0x00eb
NtOpenPartition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00e0,0x00e0,0x00e2,0x00e4,0x00e6,0x00e6,0x00e6,0x00e6,0x00e6,0x00e6,0x00e6
NtOpenPrivateNamespace,,,,,,,,,,,,,,,,,,,,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0,0x00bd,0x00bd,0x00de,0x00e1,0x00e4,0x00e4,0x00e6,0x00e8,0x00ea,0x00ea,0x00ea,0x00ea,0x00ea,0x00ea,0x00ea
NtOpenProcess,0x0054,0x0054,0x0054,0x0054,0x0054,0x006a,0x006a,0x006a,0x006a,0x006a,0x007a,0x007a,0x007a,0x007a,0x0080,0x0080,0x0080,0x0080,0x0080,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2,0x00be,0x00be,0x00dd,0x00e0,0x00e3,0x00e3,0x00e5,0x00e7,0x00e9,0x00e9,0x00e9,0x00e9,0x00e9,0x00e9,0x00e9
NtOpenProcessToken,0x0055,0x0055,0x0055,0x0055,0x0055,0x006b,0x006b,0x006b,0x006b,0x006b,0x007b,0x007b,0x007b,0x007b,0x0081,0x0081,0x0081,0x0081,0x0081,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3,0x00bf,0x00bf,0x00dc,0x00df,0x00e2,0x00e2,0x00e4,0x00e6,0x00e8,0x00e8,0x00e8,0x00e8,0x00e8,0x00e8,0x00e8
NtOpenProcessTokenEx,,,,,,,,,,,0x007c,0x007c,0x007c,0x007c,0x0082,0x0082,0x0082,0x0082,0x0082,0x00c4,0x00c4,0x00c4,0x00c4,0x00c4,0x00c0,0x00c0,0x00db,0x00de,0x00e1,0x00e1,0x00e3,0x00e5,0x00e7,0x00e7,0x00e7,0x00e7,0x00e7,0x00e7,0x00e7
NtOpenRegistryTransaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01bf,0x01c5,0x01c9,0x01c9,0x01c9,0x01c9,0x01c9,0x01cb,0x01cb
NtOpenResourceManager,,,,,,,,,,,,,,,,,,,,0x006b,0x006c,0x006c,0x006c,0x006c,0x00c1,0x00c1,0x00da,0x00dd,0x00df,0x00df,0x00e1,0x00e3,0x00e5,0x00e5,0x00e5,0x00e5,0x00e5,0x00e5,0x00e5
NtOpenSection,0x0056,0x0056,0x0056,0x0056,0x0056,0x006c,0x006c,0x006c,0x006c,0x006c,0x007d,0x007d,0x007d,0x007d,0x0083,0x0083,0x0083,0x0083,0x0083,0x00c5,0x00c5,0x00c5,0x00c5,0x00c5,0x00c2,0x00c2,0x00d9,0x00dc,0x00de,0x00de,0x00e0,0x00e2,0x00e4,0x00e4,0x00e4,0x00e4,0x00e4,0x00e4,0x00e4
NtOpenSemaphore,0x0057,0x0057,0x0057,0x0057,0x0057,0x006d,0x006d,0x006d,0x006d,0x006d,0x007e,0x007e,0x007e,0x007e,0x0084,0x0084,0x0084,0x0084,0x0084,0x00c6,0x00c6,0x00c6,0x00c6,0x00c6,0x00c3,0x00c3,0x00d8,0x00db,0x00dd,0x00dd,0x00df,0x00e1,0x00e3,0x00e3,0x00e3,0x00e3,0x00e3,0x00e3,0x00e3
NtOpenSession,,,,,,,,,,,,,,,,,,,,0x00c7,0x00c7,0x00c7,0x00c7,0x00c7,0x00c4,0x00c4,0x00d7,0x00da,0x00dc,0x00dc,0x00de,0x00e0,0x00e2,0x00e2,0x00e2,0x00e2,0x00e2,0x00e2,0x00e2
NtOpenSymbolicLinkObject,0x0058,0x0058,0x0058,0x0058,0x0058,0x006e,0x006e,0x006e,0x006e,0x006e,0x007f,0x007f,0x007f,0x007f,0x0085,0x0085,0x0085,0x0085,0x0085,0x00c8,0x00c8,0x00c8,0x00c8,0x00c8,0x00c5,0x00c5,0x00d6,0x00d9,0x00db,0x00db,0x00dd,0x00df,0x00e1,0x00e1,0x00e1,0x00e1,0x00e1,0x00e1,0x00e1
NtOpenThread,0x0059,0x0059,0x0059,0x0059,0x0059,0x006f,0x006f,0x006f,0x006f,0x006f,0x0080,0x0080,0x0080,0x0080,0x0086,0x0086,0x0086,0x0086,0x0086,0x00c9,0x00c9,0x00c9,0x00c9,0x00c9,0x00c6,0x00c6,0x00d5,0x00d8,0x00da,0x00da,0x00dc,0x00de,0x00e0,0x00e0,0x00e0,0x00e0,0x00e0,0x00e0,0x00e0
NtOpenThreadToken,0x005a,0x005a,0x005a,0x005a,0x005a,0x0070,0x0070,0x0070,0x0070,0x0070,0x0081,0x0081,0x0081,0x0081,0x0087,0x0087,0x0087,0x0087,0x0087,0x00ca,0x00ca,0x00ca,0x00ca,0x00ca,0x00c7,0x00c7,0x00d4,0x00d7,0x00d9,0x00d9,0x00db,0x00dd,0x00df,0x00df,0x00df,0x00df,0x00df,0x00df,0x00df
